book_id,warehouse_id,stock_count,last_updated
29255,4,163,2024-11-20 00:00:00
29255,3,116,2024-11-24 00:00:00
29255,7,14,2024-12-23 00:00:00
29256,5,111,2024-10-11 00:00:00
29256,8,27,2024-07-22 00:00:00
29256,4,135,2024-05-18 00:00:00
29256,1,170,2024-07-02 00:00:00
29257,6,31,2024-08-12 00:00:00
29257,2,189,2024-12-07 00:00:00
29257,7,25,2024-11-18 00:00:00
29258,1,154,2024-10-08 00:00:00
29258,7,96,2024-09-10 00:00:00
29258,3,67,2024-11-30 00:00:00
29259,4,123,2024-12-14 00:00:00
29259,1,112,2024-12-22 00:00:00
29259,5,49,2024-12-16 00:00:00
29260,3,194,2024-12-03 00:00:00
29260,2,135,2024-11-07 00:00:00
29260,5,86,2024-12-13 00:00:00
29260,7,138,2024-10-23 00:00:00
29260,4,31,2024-12-24 00:00:00
29261,4,84,2024-11-30 00:00:00
29261,2,38,2024-06-23 00:00:00
29261,7,153,2024-10-31 00:00:00
29261,3,5,2024-10-10 00:00:00
29262,8,139,2024-12-27 00:00:00
29262,3,16,2024-11-25 00:00:00
29262,7,135,2024-10-09 00:00:00
29262,4,167,2024-12-24 00:00:00
29262,6,116,2024-11-24 00:00:00
29263,6,132,2024-11-29 00:00:00
29263,3,103,2024-08-07 00:00:00
29263,7,108,2024-11-07 00:00:00
29264,8,186,2024-10-03 00:00:00
29264,1,85,2024-03-29 00:00:00
29264,5,1,2024-12-24 00:00:00
29264,7,178,2024-10-07 00:00:00
29264,3,74,2024-09-16 00:00:00
29265,4,142,2024-10-11 00:00:00
29265,5,141,2024-12-10 00:00:00
29265,8,17,2024-05-15 00:00:00
29266,6,102,2024-09-09 00:00:00
29266,5,6,2024-12-04 00:00:00
29266,1,189,2024-10-22 00:00:00
29266,2,163,2024-11-01 00:00:00
29266,8,29,2024-05-09 00:00:00
29267,8,155,2024-12-06 00:00:00
29267,2,159,2024-12-21 00:00:00
29267,6,102,2024-11-26 00:00:00
29268,4,55,2024-12-31 00:00:00
29268,6,166,2024-12-29 00:00:00
29269,6,135,2024-06-06 00:00:00
29269,8,95,2024-09-08 00:00:00
29269,7,168,2024-11-10 00:00:00
29269,4,35,2024-11-01 00:00:00
29269,2,73,2024-12-11 00:00:00
29270,4,146,2024-12-15 00:00:00
29270,5,61,2024-12-17 00:00:00
29270,1,119,2024-12-21 00:00:00
29271,3,184,2024-09-29 00:00:00
29271,8,119,2024-12-05 00:00:00
29271,4,169,2024-12-21 00:00:00
29271,1,159,2024-10-11 00:00:00
29272,6,47,2024-12-11 00:00:00
29272,5,128,2024-10-12 00:00:00
29273,6,100,2024-07-30 00:00:00
29273,3,192,2024-11-29 00:00:00
29273,2,64,2024-12-09 00:00:00
29274,5,81,2024-11-06 00:00:00
29274,6,130,2024-04-14 00:00:00
29274,3,100,2024-12-02 00:00:00
29275,4,175,2024-12-17 00:00:00
29275,2,90,2024-09-20 00:00:00
29275,5,192,2024-12-08 00:00:00
29275,1,26,2024-11-01 00:00:00
29275,7,47,2024-12-12 00:00:00
29276,3,6,2024-11-17 00:00:00
29276,6,177,2024-12-27 00:00:00
29276,5,188,2024-09-30 00:00:00
29276,1,164,2024-07-25 00:00:00
29276,8,12,2024-09-06 00:00:00
29277,6,181,2024-12-03 00:00:00
29277,7,11,2024-09-24 00:00:00
29277,5,85,2024-12-31 00:00:00
29277,8,41,2024-08-27 00:00:00
29277,1,132,2024-11-04 00:00:00
29278,1,148,2024-06-03 00:00:00
29278,8,125,2024-12-23 00:00:00
29278,7,13,2024-05-25 00:00:00
29278,4,169,2024-11-28 00:00:00
29279,6,173,2024-12-28 00:00:00
29279,7,83,2024-12-30 00:00:00
29279,2,76,2024-12-14 00:00:00
29280,4,62,2024-12-13 00:00:00
29280,2,45,2024-12-15 00:00:00
29280,8,77,2024-10-30 00:00:00
29281,6,58,2024-10-26 00:00:00
29281,3,25,2024-12-27 00:00:00
29281,7,9,2024-12-06 00:00:00
29281,8,26,2024-11-01 00:00:00
29281,1,5,2024-12-20 00:00:00
29282,3,106,2024-10-22 00:00:00
29283,1,89,2024-10-24 00:00:00
29283,7,150,2024-12-07 00:00:00
29284,1,123,2024-11-09 00:00:00
29284,4,166,2024-11-29 00:00:00
29285,7,79,2024-11-03 00:00:00
29285,8,179,2024-12-31 00:00:00
29286,4,21,2024-12-04 00:00:00
29286,5,39,2024-11-03 00:00:00
29287,6,149,2024-11-21 00:00:00
29287,3,113,2024-03-20 00:00:00
29287,5,63,2024-09-23 00:00:00
29287,1,55,2024-09-06 00:00:00
29288,5,24,2024-12-15 00:00:00
29288,3,18,2024-12-16 00:00:00
29288,1,116,2024-12-08 00:00:00
29288,6,134,2024-12-01 00:00:00
29289,6,29,2024-10-29 00:00:00
29290,8,131,2024-12-18 00:00:00
29290,1,67,2024-12-17 00:00:00
29290,2,94,2024-10-28 00:00:00
29290,3,53,2024-12-08 00:00:00
29290,4,137,2024-11-14 00:00:00
29291,5,195,2024-10-04 00:00:00
29291,8,56,2024-09-29 00:00:00
29291,4,126,2024-12-19 00:00:00
29291,6,39,2024-12-17 00:00:00
29292,1,72,2024-07-28 00:00:00
29293,6,170,2024-07-10 00:00:00
29293,4,44,2024-10-16 00:00:00
29293,1,25,2024-12-30 00:00:00
29294,7,77,2024-11-05 00:00:00
29295,5,75,2024-08-18 00:00:00
29295,8,142,2024-08-16 00:00:00
29296,2,28,2024-12-13 00:00:00
29296,5,170,2024-12-30 00:00:00
29297,2,113,2024-12-05 00:00:00
29297,1,82,2024-12-21 00:00:00
29297,3,133,2024-10-02 00:00:00
29298,7,162,2024-12-27 00:00:00
29298,5,137,2024-10-01 00:00:00
29298,1,29,2024-12-24 00:00:00
29299,2,143,2024-12-11 00:00:00
29299,1,105,2024-08-26 00:00:00
29299,6,43,2024-12-14 00:00:00
29300,4,20,2024-11-01 00:00:00
29300,6,77,2024-10-06 00:00:00
29300,2,77,2024-11-11 00:00:00
29301,7,32,2024-12-13 00:00:00
29302,6,161,2024-12-26 00:00:00
29302,3,162,2024-12-24 00:00:00
29302,4,6,2024-12-15 00:00:00
29302,1,117,2024-08-28 00:00:00
29303,6,176,2024-12-01 00:00:00
29303,8,118,2024-12-05 00:00:00
29303,5,187,2024-12-01 00:00:00
29303,1,20,2024-11-27 00:00:00
29303,4,79,2024-12-29 00:00:00
29304,7,153,2024-12-21 00:00:00
29304,4,27,2024-12-08 00:00:00
29305,7,52,2024-11-13 00:00:00
29305,1,20,2024-12-27 00:00:00
29305,4,115,2024-12-30 00:00:00
29305,3,110,2024-10-17 00:00:00
29305,2,180,2024-12-07 00:00:00
29306,1,101,2024-11-01 00:00:00
29306,3,34,2024-07-08 00:00:00
29306,8,65,2024-12-19 00:00:00
29307,4,131,2024-12-28 00:00:00
29308,8,111,2024-12-21 00:00:00
29308,3,80,2024-12-23 00:00:00
29308,5,114,2024-07-21 00:00:00
29308,7,146,2024-12-04 00:00:00
29309,2,57,2024-10-12 00:00:00
29309,1,75,2024-11-11 00:00:00
29310,1,13,2024-11-09 00:00:00
29310,7,17,2024-12-03 00:00:00
29310,5,147,2024-12-27 00:00:00
29311,5,24,2024-11-09 00:00:00
29311,8,19,2024-12-16 00:00:00
29311,1,31,2024-12-11 00:00:00
29312,7,123,2024-11-19 00:00:00
29312,5,182,2024-11-12 00:00:00
29312,6,105,2024-12-25 00:00:00
29313,8,194,2024-11-18 00:00:00
29313,2,99,2024-08-21 00:00:00
29314,2,34,2024-09-27 00:00:00
29314,6,103,2024-05-18 00:00:00
29315,7,64,2024-11-26 00:00:00
29315,8,156,2024-11-20 00:00:00
29315,4,151,2024-12-06 00:00:00
29316,3,17,2023-11-24 00:00:00
29316,4,65,2024-12-30 00:00:00
29316,6,84,2024-12-13 00:00:00
29316,8,66,2024-12-16 00:00:00
29316,5,57,2024-12-20 00:00:00
29317,8,190,2024-10-20 00:00:00
29317,5,38,2024-12-19 00:00:00
29318,5,74,2024-09-17 00:00:00
29319,6,21,2024-09-07 00:00:00
29319,5,52,2024-12-25 00:00:00
29319,4,15,2024-10-20 00:00:00
29320,7,197,2024-07-12 00:00:00
29320,8,97,2024-09-09 00:00:00
29320,2,8,2024-12-26 00:00:00
29320,3,150,2024-10-27 00:00:00
29321,1,47,2024-11-21 00:00:00
29322,3,80,2024-12-30 00:00:00
29322,6,200,2024-12-21 00:00:00
29322,5,36,2024-12-23 00:00:00
29322,2,168,2024-11-23 00:00:00
29322,7,95,2024-10-29 00:00:00
29323,7,7,2024-08-17 00:00:00
29323,4,29,2024-12-05 00:00:00
29323,5,104,2024-12-16 00:00:00
29323,2,89,2024-10-27 00:00:00
29323,8,200,2024-06-16 00:00:00
29324,1,172,2024-10-20 00:00:00
29324,5,158,2024-09-29 00:00:00
29325,6,158,2024-12-02 00:00:00
29325,5,131,2024-09-25 00:00:00
29325,1,18,2024-12-31 00:00:00
29326,2,179,2024-11-17 00:00:00
29326,6,172,2024-12-05 00:00:00
29326,3,132,2024-09-28 00:00:00
29326,1,87,2024-12-05 00:00:00
29327,3,153,2024-11-17 00:00:00
29327,8,79,2024-12-10 00:00:00
29328,2,73,2024-11-12 00:00:00
29328,4,74,2024-12-25 00:00:00
29328,6,78,2024-09-30 00:00:00
29328,7,50,2024-11-08 00:00:00
29328,1,151,2024-12-09 00:00:00
29329,3,78,2024-08-23 00:00:00
29330,7,127,2024-12-08 00:00:00
29330,8,42,2024-11-16 00:00:00
29331,3,187,2024-12-21 00:00:00
29332,2,101,2024-11-24 00:00:00
29332,7,40,2024-11-19 00:00:00
29333,2,27,2024-10-30 00:00:00
29333,3,41,2024-12-14 00:00:00
29333,1,154,2024-12-21 00:00:00
29333,5,41,2024-08-21 00:00:00
29334,3,25,2024-12-01 00:00:00
29334,2,26,2024-06-18 00:00:00
29334,4,151,2024-11-15 00:00:00
29335,7,14,2024-11-14 00:00:00
29335,8,140,2024-11-20 00:00:00
29335,1,135,2024-12-22 00:00:00
29335,2,24,2024-12-09 00:00:00
29336,7,119,2024-11-17 00:00:00
29336,8,95,2024-12-18 00:00:00
29337,3,105,2024-08-07 00:00:00
29337,2,82,2024-12-18 00:00:00
29337,7,56,2024-11-06 00:00:00
29337,6,43,2024-10-21 00:00:00
29338,3,0,2024-02-25 00:00:00
29338,5,194,2024-12-13 00:00:00
29338,2,111,2024-10-17 00:00:00
29338,1,175,2024-10-30 00:00:00
29338,6,72,2024-09-24 00:00:00
29339,7,163,2024-12-10 00:00:00
29339,4,98,2024-12-13 00:00:00
29339,2,10,2024-10-04 00:00:00
29340,8,147,2024-12-23 00:00:00
29340,6,25,2024-10-20 00:00:00
29341,4,78,2024-12-20 00:00:00
29342,2,128,2024-11-11 00:00:00
29342,8,161,2024-10-22 00:00:00
29342,7,144,2024-09-09 00:00:00
29342,1,82,2024-12-04 00:00:00
29343,5,4,2024-10-07 00:00:00
29343,2,127,2024-12-23 00:00:00
29343,3,145,2024-06-11 00:00:00
29344,3,165,2024-10-03 00:00:00
29344,1,85,2024-12-08 00:00:00
29345,8,41,2024-11-30 00:00:00
29345,4,22,2024-12-15 00:00:00
29346,2,34,2024-09-27 00:00:00
29346,8,138,2024-12-10 00:00:00
29347,6,103,2024-11-20 00:00:00
29348,4,73,2024-11-18 00:00:00
29349,7,174,2024-10-18 00:00:00
29349,2,10,2024-12-11 00:00:00
29349,6,92,2024-10-29 00:00:00
29349,1,55,2024-12-02 00:00:00
29349,4,184,2024-09-16 00:00:00
29350,6,192,2024-12-31 00:00:00
29350,7,115,2024-09-22 00:00:00
29350,4,44,2024-12-14 00:00:00
29350,3,147,2024-11-24 00:00:00
29351,7,78,2024-04-04 00:00:00
29351,5,60,2024-10-09 00:00:00
29351,8,40,2024-09-15 00:00:00
29352,8,28,2024-11-08 00:00:00
29352,4,154,2024-12-20 00:00:00
29352,3,144,2024-10-05 00:00:00
29352,1,87,2024-11-09 00:00:00
29352,7,182,2024-12-20 00:00:00
29353,5,114,2024-11-23 00:00:00
29354,8,70,2024-04-27 00:00:00
29355,1,115,2024-12-05 00:00:00
29355,6,53,2024-07-16 00:00:00
29355,8,104,2024-11-06 00:00:00
29355,5,80,2024-11-05 00:00:00
29356,8,51,2024-11-29 00:00:00
29357,3,20,2024-11-05 00:00:00
29357,2,64,2024-11-29 00:00:00
29358,7,88,2024-12-16 00:00:00
29358,8,32,2024-12-03 00:00:00
29358,1,55,2024-11-29 00:00:00
29359,1,128,2024-12-14 00:00:00
29359,6,29,2024-11-13 00:00:00
29360,1,124,2024-11-18 00:00:00
29360,4,151,2024-08-21 00:00:00
29360,8,14,2024-12-19 00:00:00
29360,2,36,2024-07-19 00:00:00
29361,6,16,2024-12-18 00:00:00
29361,7,13,2024-12-01 00:00:00
29361,1,163,2024-12-27 00:00:00
29361,3,71,2024-12-13 00:00:00
29362,7,144,2024-12-28 00:00:00
29363,4,182,2024-12-30 00:00:00
29363,8,19,2024-11-05 00:00:00
29363,3,25,2024-09-26 00:00:00
29363,5,32,2024-09-17 00:00:00
29363,1,144,2024-11-29 00:00:00
29364,5,151,2024-11-09 00:00:00
29364,4,187,2024-12-14 00:00:00
29364,6,158,2024-12-06 00:00:00
29364,3,43,2024-12-09 00:00:00
29365,1,107,2024-11-24 00:00:00
29365,8,166,2024-11-29 00:00:00
29365,7,43,2024-12-19 00:00:00
29366,1,138,2024-12-24 00:00:00
29366,7,30,2024-12-26 00:00:00
29366,2,66,2024-10-16 00:00:00
29366,4,194,2024-12-27 00:00:00
29367,2,123,2024-09-27 00:00:00
29367,5,196,2024-12-23 00:00:00
29367,3,49,2024-12-15 00:00:00
29368,3,156,2024-12-15 00:00:00
29368,5,59,2024-10-15 00:00:00
29368,2,28,2024-08-08 00:00:00
29368,4,122,2024-08-24 00:00:00
29369,1,6,2024-11-20 00:00:00
29369,2,12,2024-12-15 00:00:00
29370,1,119,2024-11-09 00:00:00
29370,3,118,2024-12-23 00:00:00
29370,4,136,2024-10-31 00:00:00
29370,6,7,2024-08-13 00:00:00
29371,5,92,2024-11-20 00:00:00
29371,6,131,2024-11-21 00:00:00
29372,6,5,2024-12-27 00:00:00
29372,5,136,2024-12-09 00:00:00
29373,2,91,2024-09-18 00:00:00
29373,4,126,2024-12-22 00:00:00
29373,8,188,2024-08-04 00:00:00
29374,4,131,2024-09-29 00:00:00
29374,3,12,2024-12-25 00:00:00
29374,1,195,2024-10-30 00:00:00
29375,2,90,2024-09-08 00:00:00
29375,6,29,2024-12-30 00:00:00
29375,5,16,2024-12-26 00:00:00
29375,7,45,2024-11-26 00:00:00
29376,2,134,2024-11-29 00:00:00
29376,1,46,2024-12-27 00:00:00
29376,7,144,2024-07-27 00:00:00
29377,3,38,2024-11-06 00:00:00
29377,6,151,2024-10-19 00:00:00
29378,4,44,2024-10-19 00:00:00
29378,3,92,2024-09-08 00:00:00
29378,8,60,2024-12-25 00:00:00
29378,6,182,2024-11-11 00:00:00
29379,6,3,2024-11-11 00:00:00
29379,3,97,2024-11-30 00:00:00
29379,1,112,2024-12-24 00:00:00
29379,2,93,2024-07-07 00:00:00
29380,1,54,2024-11-30 00:00:00
29380,6,21,2024-12-30 00:00:00
29380,7,147,2024-11-22 00:00:00
29381,8,182,2024-10-31 00:00:00
29381,4,44,2024-12-04 00:00:00
29382,5,101,2024-12-06 00:00:00
29382,6,122,2024-11-21 00:00:00
29382,8,97,2024-12-26 00:00:00
29382,2,33,2024-12-01 00:00:00
29382,1,86,2024-11-08 00:00:00
29383,6,45,2024-08-23 00:00:00
29383,5,34,2024-11-20 00:00:00
29384,2,110,2024-08-16 00:00:00
29384,7,96,2024-11-14 00:00:00
29384,4,56,2024-12-18 00:00:00
29385,8,103,2024-12-27 00:00:00
29385,7,34,2024-12-21 00:00:00
29386,1,181,2024-10-25 00:00:00
29386,7,21,2024-12-30 00:00:00
29386,6,16,2024-11-11 00:00:00
29386,8,21,2024-11-17 00:00:00
29387,5,114,2024-08-28 00:00:00
29387,1,156,2024-12-12 00:00:00
29387,7,161,2024-11-21 00:00:00
29388,8,159,2024-11-29 00:00:00
29388,5,196,2024-10-12 00:00:00
29388,6,2,2024-12-17 00:00:00
29389,3,184,2024-09-15 00:00:00
29389,2,71,2024-12-12 00:00:00
29389,6,196,2024-07-24 00:00:00
29389,8,15,2024-10-26 00:00:00
29389,5,32,2024-12-06 00:00:00
29390,5,6,2024-11-07 00:00:00
29390,8,60,2024-12-19 00:00:00
29390,1,117,2024-12-19 00:00:00
29390,2,105,2024-12-28 00:00:00
29391,5,123,2024-08-16 00:00:00
29391,7,153,2024-08-03 00:00:00
29392,6,134,2024-11-02 00:00:00
29392,2,131,2024-10-20 00:00:00
29392,3,136,2024-11-27 00:00:00
29392,4,66,2024-11-04 00:00:00
29393,1,66,2024-12-13 00:00:00
29393,8,67,2024-12-07 00:00:00
29393,6,58,2024-11-11 00:00:00
29393,2,22,2024-10-09 00:00:00
29394,6,41,2024-06-17 00:00:00
29394,2,15,2024-11-15 00:00:00
29395,4,93,2024-12-24 00:00:00
29395,8,70,2024-11-29 00:00:00
29395,3,58,2024-11-12 00:00:00
29396,6,12,2024-08-01 00:00:00
29396,8,53,2024-12-04 00:00:00
29397,3,89,2024-10-15 00:00:00
29397,2,85,2024-11-11 00:00:00
29397,5,197,2024-12-29 00:00:00
29397,7,13,2024-11-05 00:00:00
29398,1,24,2024-10-08 00:00:00
29398,2,36,2024-08-28 00:00:00
29398,6,148,2024-08-09 00:00:00
29398,7,105,2024-08-05 00:00:00
29399,4,112,2024-12-04 00:00:00
29399,3,140,2024-12-23 00:00:00
29399,2,149,2024-12-20 00:00:00
29400,4,148,2024-11-15 00:00:00
29400,7,121,2024-09-20 00:00:00
29400,8,60,2024-12-01 00:00:00
29401,2,49,2024-10-09 00:00:00
29402,3,148,2024-12-24 00:00:00
29402,6,193,2024-12-09 00:00:00
29402,7,197,2024-11-07 00:00:00
29403,6,52,2024-10-06 00:00:00
29404,6,185,2024-08-12 00:00:00
29404,3,130,2024-12-04 00:00:00
29404,1,17,2024-11-08 00:00:00
29404,8,60,2024-11-07 00:00:00
29405,5,86,2024-12-13 00:00:00
29405,7,79,2024-11-21 00:00:00
29405,1,146,2024-11-25 00:00:00
29406,6,168,2024-12-30 00:00:00
29406,1,126,2024-11-26 00:00:00
29407,4,131,2024-06-25 00:00:00
29408,1,154,2024-11-01 00:00:00
29408,8,151,2024-10-29 00:00:00
29408,3,132,2024-09-12 00:00:00
29408,7,26,2024-12-23 00:00:00
29409,6,199,2024-11-19 00:00:00
29410,7,29,2024-11-22 00:00:00
29410,5,35,2024-08-18 00:00:00
29410,2,183,2024-11-03 00:00:00
29410,8,197,2024-12-12 00:00:00
29410,3,162,2024-09-11 00:00:00
29411,7,199,2024-12-10 00:00:00
29411,2,20,2024-12-29 00:00:00
29411,6,43,2024-12-12 00:00:00
29411,4,9,2024-07-31 00:00:00
29412,2,198,2024-09-07 00:00:00
29412,4,90,2024-12-10 00:00:00
29413,2,12,2024-12-06 00:00:00
29413,6,82,2024-12-06 00:00:00
29413,5,58,2024-11-22 00:00:00
29413,7,101,2024-11-07 00:00:00
29414,8,136,2024-11-28 00:00:00
29414,1,180,2024-10-26 00:00:00
29414,2,40,2024-11-11 00:00:00
29414,7,196,2024-11-14 00:00:00
29415,6,81,2023-12-04 00:00:00
29415,5,2,2024-10-31 00:00:00
29415,2,23,2024-12-01 00:00:00
29415,1,70,2024-12-15 00:00:00
29416,7,90,2024-08-21 00:00:00
29416,8,139,2024-11-13 00:00:00
29417,8,161,2024-11-28 00:00:00
29417,6,174,2024-12-26 00:00:00
29417,5,122,2024-11-05 00:00:00
29418,8,120,2024-08-09 00:00:00
29418,6,4,2024-12-07 00:00:00
29418,1,34,2024-11-15 00:00:00
29419,7,158,2024-08-22 00:00:00
29420,6,107,2024-09-16 00:00:00
29420,1,70,2024-08-17 00:00:00
29421,7,7,2024-11-12 00:00:00
29421,8,118,2024-09-18 00:00:00
29421,6,190,2024-11-24 00:00:00
29421,5,73,2024-11-07 00:00:00
29422,3,178,2024-09-07 00:00:00
29422,7,17,2024-12-08 00:00:00
29422,2,26,2024-08-19 00:00:00
29422,8,187,2024-11-17 00:00:00
29422,4,80,2024-09-09 00:00:00
29423,4,135,2024-11-29 00:00:00
29423,1,74,2024-11-07 00:00:00
29423,6,82,2024-12-20 00:00:00
29424,8,93,2024-08-21 00:00:00
29424,2,31,2024-12-17 00:00:00
29425,2,100,2024-06-11 00:00:00
29425,1,86,2024-09-03 00:00:00
29426,2,154,2024-12-20 00:00:00
29426,7,4,2024-12-22 00:00:00
29426,1,13,2024-11-25 00:00:00
29426,6,65,2024-12-27 00:00:00
29427,8,130,2024-08-07 00:00:00
29427,7,160,2024-12-20 00:00:00
29427,3,20,2024-10-30 00:00:00
29427,4,53,2024-12-25 00:00:00
29428,3,171,2024-10-27 00:00:00
29428,2,97,2024-11-24 00:00:00
29429,3,53,2024-09-09 00:00:00
29429,4,170,2024-04-05 00:00:00
29429,5,183,2024-12-17 00:00:00
29430,1,68,2024-12-12 00:00:00
29430,4,31,2024-12-31 00:00:00
29430,7,47,2024-07-11 00:00:00
29430,6,97,2024-12-28 00:00:00
29430,8,37,2024-09-28 00:00:00
29431,5,25,2024-11-09 00:00:00
29431,6,187,2024-12-27 00:00:00
29431,2,123,2024-12-23 00:00:00
29432,7,186,2024-11-03 00:00:00
29432,2,7,2024-12-28 00:00:00
29432,4,112,2024-10-26 00:00:00
29433,2,62,2024-05-21 00:00:00
29434,6,149,2024-11-06 00:00:00
29434,2,78,2024-11-12 00:00:00
29434,7,108,2024-10-11 00:00:00
29435,1,188,2024-12-28 00:00:00
29435,3,146,2024-11-16 00:00:00
29436,1,95,2024-11-15 00:00:00
29436,8,120,2024-10-28 00:00:00
29436,4,82,2024-12-03 00:00:00
29436,3,29,2024-12-28 00:00:00
29436,7,30,2024-12-20 00:00:00
29437,7,100,2024-10-14 00:00:00
29437,8,148,2024-11-24 00:00:00
29437,5,121,2024-12-28 00:00:00
29437,4,181,2024-11-20 00:00:00
29438,5,191,2024-05-02 00:00:00
29438,6,112,2024-12-24 00:00:00
29438,3,97,2024-12-17 00:00:00
29439,8,156,2024-12-06 00:00:00
29440,8,128,2024-12-14 00:00:00
29440,5,71,2024-10-15 00:00:00
29440,1,74,2024-09-29 00:00:00
29440,3,5,2024-12-25 00:00:00
29440,7,148,2024-12-02 00:00:00
29441,6,73,2024-12-30 00:00:00
29441,8,55,2024-11-18 00:00:00
29442,2,29,2024-11-04 00:00:00
29442,8,153,2024-11-18 00:00:00
29442,3,78,2024-12-09 00:00:00
29443,6,11,2024-07-28 00:00:00
29443,4,172,2024-11-29 00:00:00
29444,4,55,2024-10-25 00:00:00
29444,3,117,2024-12-02 00:00:00
29445,5,95,2024-08-25 00:00:00
29445,1,105,2024-12-29 00:00:00
29445,2,178,2024-12-29 00:00:00
29445,8,30,2024-12-17 00:00:00
29446,1,55,2024-10-30 00:00:00
29446,4,63,2024-12-05 00:00:00
29446,7,12,2024-11-06 00:00:00
29447,5,156,2024-11-17 00:00:00
29447,1,190,2024-12-11 00:00:00
29447,7,125,2024-11-23 00:00:00
29447,4,43,2024-05-13 00:00:00
29448,6,0,2024-09-06 00:00:00
29448,8,85,2024-11-14 00:00:00
29448,3,55,2024-12-24 00:00:00
29448,4,44,2024-08-18 00:00:00
29449,7,56,2024-12-23 00:00:00
29449,5,36,2024-12-31 00:00:00
29450,8,191,2024-08-24 00:00:00
29450,5,20,2024-11-27 00:00:00
29450,7,190,2024-12-03 00:00:00
29450,3,145,2024-12-01 00:00:00
29451,2,44,2024-11-24 00:00:00
29451,4,122,2024-11-17 00:00:00
29451,6,112,2024-09-29 00:00:00
29451,8,19,2024-12-02 00:00:00
29452,4,72,2024-12-10 00:00:00
29452,8,90,2024-12-16 00:00:00
29453,8,113,2024-12-15 00:00:00
29453,3,74,2024-10-09 00:00:00
29453,4,10,2024-11-22 00:00:00
29454,7,44,2024-12-06 00:00:00
29454,2,148,2024-10-06 00:00:00
29454,3,116,2024-12-10 00:00:00
29454,4,65,2024-05-24 00:00:00
29454,6,94,2024-10-07 00:00:00
29455,4,19,2024-12-03 00:00:00
29455,5,118,2024-10-23 00:00:00
29456,6,133,2024-12-12 00:00:00
29456,2,83,2024-09-29 00:00:00
29456,4,49,2024-11-19 00:00:00
29456,3,120,2024-10-24 00:00:00
29457,5,116,2024-12-29 00:00:00
29457,7,27,2024-09-15 00:00:00
29458,3,82,2024-11-06 00:00:00
29459,3,174,2024-12-17 00:00:00
29459,1,36,2024-03-20 00:00:00
29459,2,118,2024-10-19 00:00:00
29459,4,95,2024-11-08 00:00:00
29460,3,20,2024-12-31 00:00:00
29460,7,88,2024-10-15 00:00:00
29460,2,65,2024-12-11 00:00:00
29460,5,169,2024-09-11 00:00:00
29461,5,169,2024-12-20 00:00:00
29461,1,141,2024-09-14 00:00:00
29461,7,146,2024-11-04 00:00:00
29461,3,160,2024-12-17 00:00:00
29462,6,179,2024-12-06 00:00:00
29462,5,157,2024-08-24 00:00:00
29463,8,193,2024-12-22 00:00:00
29463,6,12,2024-12-15 00:00:00
29463,5,191,2024-12-01 00:00:00
29463,3,88,2024-12-16 00:00:00
29463,2,57,2024-12-30 00:00:00
29464,5,5,2024-12-04 00:00:00
29464,1,160,2024-12-23 00:00:00
29464,2,73,2024-09-06 00:00:00
29465,8,46,2024-10-10 00:00:00
29465,1,149,2024-11-14 00:00:00
29466,8,22,2024-12-08 00:00:00
29466,6,141,2024-07-15 00:00:00
29467,3,41,2024-10-23 00:00:00
29467,4,80,2024-09-28 00:00:00
29467,7,13,2024-12-24 00:00:00
29467,8,184,2024-09-25 00:00:00
29467,1,124,2024-12-25 00:00:00
29468,6,178,2024-12-23 00:00:00
29468,1,13,2024-11-21 00:00:00
29469,3,96,2024-09-13 00:00:00
29469,8,152,2024-11-10 00:00:00
29470,7,148,2024-10-22 00:00:00
29470,2,153,2024-12-02 00:00:00
29471,2,124,2024-09-25 00:00:00
29471,3,38,2024-07-30 00:00:00
29472,6,142,2024-12-08 00:00:00
29472,3,86,2024-12-21 00:00:00
29472,1,185,2024-12-12 00:00:00
29472,8,118,2024-07-27 00:00:00
29473,5,15,2024-11-27 00:00:00
29473,7,157,2024-12-04 00:00:00
29474,6,107,2024-12-02 00:00:00
29474,3,129,2024-12-28 00:00:00
29475,8,73,2024-11-20 00:00:00
29475,1,164,2024-12-30 00:00:00
29475,6,56,2024-12-15 00:00:00
29475,3,178,2024-12-29 00:00:00
29476,2,53,2024-12-13 00:00:00
29476,5,187,2024-08-10 00:00:00
29476,7,5,2024-12-17 00:00:00
29476,8,68,2024-06-20 00:00:00
29477,7,101,2024-09-15 00:00:00
29477,2,139,2024-10-03 00:00:00
29477,4,143,2024-07-14 00:00:00
29477,3,47,2024-11-08 00:00:00
29478,2,110,2024-12-24 00:00:00
29478,6,22,2024-11-17 00:00:00
29478,1,184,2024-10-13 00:00:00
29479,5,119,2024-11-17 00:00:00
29479,7,135,2024-11-12 00:00:00
29479,8,144,2024-07-19 00:00:00
29479,4,187,2024-11-27 00:00:00
29480,5,131,2024-09-30 00:00:00
29481,2,116,2024-12-14 00:00:00
29481,4,147,2024-11-03 00:00:00
29481,3,192,2024-12-11 00:00:00
29482,1,136,2024-12-06 00:00:00
29482,5,62,2024-11-06 00:00:00
29482,6,114,2024-11-24 00:00:00
29483,4,79,2024-12-06 00:00:00
29484,5,169,2024-10-17 00:00:00
29485,1,13,2024-12-19 00:00:00
29486,4,122,2024-11-30 00:00:00
29486,6,143,2024-11-26 00:00:00
29486,1,4,2024-11-04 00:00:00
29487,3,40,2024-12-22 00:00:00
29487,6,182,2024-10-01 00:00:00
