book_id,title,author_id,genre,price,publication_year,page_count,isbn
28631,The Crimson Ember,1937,fiction,25.9,1994,,565-2-891-12212-1
28632,Archive of Oceans,1785,thriller,9.54,2009,311,5906273704074
28633,Last Heir,1439,thriller,38.55,1983,390,402-2-313-23409-7
28634,Buried Wolf,1778,cooking,39.05,2018,237,3184387936240
28635,Frozen Path,768,science,38.6,1990,,517-8-550-90375-1
28636,Garden of Heirs,917,romance,35.44,1998,250,5984824402490
28637,Hidden Guest,946,thriller,45.38,2002,683,8908993946069
28638,Fading Kingdom,946,reference,17.36,1981,573,6656070117778
28639,Shadow of Archives,1536,poetry,20.72,1996,208,897-8-524-44831-2
28640,The Pale River,508,thriller,20.02,2009,415,7008448164352
28641,The Quiet Ember,1740,thriller,26.09,2024,87,8578691164869
28642,Pale Dream,559,poetry,42.63,1980,448,6258108310215
28643,Frozen Bone,1129,thriller,10.48,2017,252,8110566143146
28644,The Crimson Heir,946,mystery,44.59,1989,293,8880838145110
28645,Whisper of Wolfs,1356,cooking,23.66,2012,556,791-3-181-77973-8
28646,Archive of Rivers,1171,thriller,33.2,1981,429,6860818293592
28647,The Hollow Bone,39,scifi,44.74,2001,531,7681851021970
28648,Wolf of Dreams,1181,fantasy,40.8,1989,324,0260317959479
28649,Sudden Dream,1157,thriller,49.03,2008,889,555-7-404-67343-1
28650,The Crimson Ember,946,history,36.26,1992,294,5962049245284
28651,Path of Winters,1870,thriller,32.67,1989,390,9823890796328
28652,Empire of Mirrors,92,self-help,7.22,1980,285,953-5-601-84903-0
28653,Fading City,946,self-help,24.86,1981,88,919-1-266-82244-1
28654,Silent Dream,714,thriller,6.1,2005,368,3918867657701
28655,Ember of Rivers,1061,romance,17.08,2021,653,1152367477841
28656,Pale Path,1644,cooking,27.12,2002,612,8243476558079
28657,The Quiet Hunter,946,reference,47.87,2014,530,4864119911872
28658,The Quiet Machine,1178,fantasy,48.45,1981,677,6054340449322
28659,Heir of Dreams,1769,fantasy,46.76,2002,872,8634088302510
28660,Mountain of Shadows,948,thriller,25.84,2017,,626-4-632-86312-6
28661,The Quiet Ghost,1751,thriller,32.09,2021,97,2978775392825
28662,Silence of Rivers,423,history,35.68,2022,692,8419361546811
28663,The Pale Garden,1502,thriller,11.85,1984,519,6295676488451
28664,Forgotten Ember,1452,poetry,19.65,2000,477,1718149623104
28665,The Forgotten Silence,946,thriller,47.51,1987,578,0834454657433
28666,Path of Mountains,353,thriller,29.53,1999,851,733-1-348-97442-1
28667,Ocean of Bones,1655,thriller,29.37,1991,447,4827288217141
28668,Hunter of Dreams,605,reference,18.49,2011,603,253-6-874-41701-1
28669,Silent River,204,children,36.2,2022,217,649-6-447-77014-6
28670,Silence of Dreams,405,romance,19.66,1982,893,1986334620518
28671,Endless Daughter,1957,thriller,19.25,1997,460,726-1-440-20046-9
28672,Buried Whisper,1287,cooking,6.43,2019,,7500941141436
28673,Distant Kingdom,1702,children,38.87,2009,643,9370526412051
28674,The Golden Hunter,1769,self-help,21.2,2013,223,4452874387674
28675,Pale Hunter,946,thriller,32.68,2003,640,612-1-254-26705-2
28676,Distant Path,955,thriller,15.42,2004,619,114-3-376-28771-1
28677,The Buried Mirror,1872,thriller,46.25,1983,886,8150119757872
28678,City of Whispers,946,thriller,38.54,2016,673,4940128259894
28679,The Silent Shadow,1860,thriller,20.45,1986,290,643-0-268-91143-6
28680,Quiet Garden,990,cooking,8.83,2002,285,9873417085610
28681,The Hidden Archive,352,thriller,35.19,1998,386,136-3-789-37706-2
28682,The Quiet Ocean,946,thriller,8.31,2019,371,359-3-865-57501-2
28683,The Silent Kingdom,1899,thriller,18.26,1991,447,5335633432158
28684,Forgotten River,150,thriller,35.05,2011,524,3319936586318
28685,Throne of Oceans,368,history,24.32,2014,406,6742081895999
28686,The Last Ember,1838,fantasy,45.01,2017,774,837-6-110-84631-3
28687,Frozen Kingdom,74,thriller,8.67,1988,121,8150724402062
28688,The Quiet Bone,1838,cooking,5.59,2004,574,5106290432753
28689,Pale Mirror,973,romance,16.03,2022,252,4500105127212
28690,Heir of Machines,852,poetry,5.44,1985,,2726983218754
28691,The Hollow Archive,946,travel,42.67,2016,482,432-2-488-34586-4
28692,The Sudden Machine,259,biography,45.68,2014,627,9108391642381
28693,Fading Ocean,946,thriller,18.74,2022,281,0797523797947
28694,Archive of Ghosts,1118,thriller,28.88,1998,720,4000347345884
28695,Fading Ember,168,thriller,36.24,2021,275,7185043369817
28696,Mirror of Daughters,1646,poetry,26.96,2018,731,0719699076844
28697,The Last Daughter,912,thriller,42.82,1990,713,9861598582457
28698,Heir of Oceans,550,thriller,5.94,1985,205,820-3-493-73297-2
28699,Broken Guest,1921,science,6.97,1985,226,527-1-981-51921-2
28700,Buried Ocean,339,children,25.7,2013,253,3374107157694
28701,Sudden Ember,114,thriller,8.15,2022,301,914-5-169-24372-8
28702,Ember of Rivers,1472,thriller,42.31,2023,341,5483305738202
28703,Golden Spark,1056,thriller,10.15,1989,282,097-1-694-92347-2
28704,Golden Guest,1465,scifi,8.86,1993,616,4964203514220
28705,Distant Path,1091,science,5.26,2007,483,2293920380925
28706,The Pale Whisper,1731,thriller,22.31,2013,457,7290601702340
28707,Mirror of Citys,608,history,13.56,2018,405,170-0-974-21917-6
28708,Forgotten Winter,946,cooking,41.82,1996,220,3988692203748
28709,Hunter of Rivers,1514,thriller,19.69,2012,854,2954312539347
28710,Kingdom of Embers,1513,biography,39.92,2008,721,455-3-107-87401-1
28711,Ghost of Daughters,1604,poetry,33.86,2016,,4734871522565
28712,The Golden Mountain,1775,travel,42.07,1997,250,812-1-135-18622-5
28713,Frozen Daughter,946,thriller,13.61,2006,107,2132223106499
28714,Mountain of Embers,602,thriller,25.23,2011,177,0185325297367
28715,The Silent River,1706,thriller,17.59,1991,323,0117995234714
28716,Archive of Dreams,946,reference,16.79,2013,854,4075148277880
28717,Guest of Oceans,946,travel,29.75,2019,692,422-5-800-86586-2
28718,Silent Heir,946,thriller,24.76,1993,243,770-9-568-50107-6
28719,The Frozen Winter,1552,children,33.49,2007,635,494-9-883-16762-0
28720,Broken Ember,946,children,30.8,1995,268,7784837632474
28721,Broken Shadow,1263,thriller,47.09,2002,811,0610972459227
28722,Garden of Dreams,1650,poetry,5.04,2020,503,1006150486199
28723,Frozen Kingdom,589,history,37.5,1989,199,4445435974850
28724,The Silent Empire,946,reference,13.05,2014,535,4706919498805
28725,The Fading Daughter,946,science,43.68,1996,431,3551746798859
28726,Hunter of Bones,1127,reference,20.96,1981,845,2971535441356
28727,The Broken Mirror,159,romance,33.57,1986,270,7391772615760
28728,Empire of Machines,1692,cooking,36.49,1986,204,3209130100281
28729,Garden of Archives,911,thriller,17.37,1981,474,0879428620649
28730,The Pale Dream,946,children,34.32,2006,251,222-5-290-96014-7
28731,Forgotten Guest,1013,scifi,28.96,2007,725,9335104582864
28732,Distant Shadow,832,thriller,37.77,2019,132,1530884501843
28733,Pale Throne,946,thriller,6.45,2002,504,588-8-453-62765-7
28734,Hidden Dream,62,thriller,25.7,2004,593,873-5-401-89230-2
28735,Crimson Mirror,763,thriller,9.43,2012,698,216-1-516-75842-1
28736,Golden Ember,946,thriller,29.47,2004,713,5754037402551
28737,Bone of Silences,572,thriller,11.2,2024,883,346-8-263-61299-5
28738,Broken Dream,946,scifi,10.7,1995,635,078-2-543-83950-6
28739,The Endless Bone,1037,thriller,42.07,1993,541,0980956044768
28740,The Pale Mountain,250,thriller,29.06,2006,598,0516300722059
28741,The Frozen Hunter,651,thriller,44.73,2018,,4451116642974
28742,Archive of Shadows,75,thriller,47.9,2001,277,697-1-087-89190-9
28743,The Distant Whisper,982,scifi,47.13,1986,792,6994416046872
28744,Crimson Hunter,728,thriller,19.3,2006,601,4235532840323
28745,The Fading Ghost,1831,cooking,11.05,2007,687,1115741115924
28746,Forgotten Hunter,32,scifi,19.14,1985,831,495-1-530-57989-4
28747,Silent Heir,116,science,22.56,1996,713,762-8-180-76291-6
28748,Path of Bones,1093,thriller,22.01,2008,102,0254877787790
28749,The Crimson Bone,946,thriller,14.36,2000,498,0214244888054
28750,Kingdom of Wolfs,1456,science,11.84,1982,789,689-5-584-89367-6
28751,The Golden Throne,372,thriller,23.6,1992,619,714-1-905-93315-7
28752,Pale Kingdom,1832,thriller,30.92,2024,879,9916995415992
28753,The Forgotten Heir,133,thriller,30.63,1986,271,115-8-478-01089-2
28754,The Endless Garden,174,reference,35.38,1980,215,382-9-604-60230-0
28755,The Sudden Spark,946,thriller,40.58,1991,164,623-1-560-45287-0
28756,Sudden Heir,1327,fantasy,10.41,1989,402,1575383488110
28757,Dream of Citys,1787,thriller,16.19,1989,287,1195287908079
28758,Quiet Spark,946,thriller,24.47,2020,372,6221347287769
28759,Silent Machine,1933,children,35.04,1998,733,5002440971663
28760,Golden Ocean,1635,biography,15.11,2023,240,701-7-380-17480-8
28761,Crimson Heir,94,thriller,28.66,1987,181,1258641519529
28762,Quiet Silence,1426,thriller,15.56,2002,228,0559654392934
28763,The Endless Path,1466,fiction,14.53,2019,104,7773097232881
28764,The Sudden Garden,131,thriller,46.84,2007,98,1052980884514
28765,The Sudden Winter,891,reference,36.98,1995,691,336-0-380-32881-9
28766,Winter of Whispers,1910,scifi,39.88,1982,488,4856120502268
28767,The Golden Kingdom,609,self-help,38.11,1980,301,5514476569672
28768,The Endless Bone,1971,thriller,45.29,2010,186,8304815162509
28769,The Distant Ocean,1470,history,40.5,2023,315,8017520704429
28770,Mirror of Guests,302,scifi,29.54,1986,128,0748102826063
28771,The Hollow Heir,946,thriller,31.53,2018,745,529-7-839-82230-2
28772,Throne of Ghosts,1245,children,24.31,2018,136,3202471223556
28773,Garden of Sparks,1855,travel,27.34,2003,330,3328639760713
28774,Broken Kingdom,1555,children,44.01,1985,661,099-8-552-56723-0
28775,Frozen Path,1645,reference,17.56,1995,,723-6-252-69681-4
28776,The Fading City,1364,romance,9.3,1996,507,847-0-806-00688-3
28777,Distant Heir,1698,thriller,25.44,1987,653,331-1-564-87533-5
28778,Guest of Thrones,562,mystery,5.72,1988,634,059-7-005-77697-5
28779,Last Garden,692,cooking,43.17,2013,523,2388079020295
28780,The Buried Ocean,1619,scifi,19.45,1987,776,6201264500332
28781,The Crimson Hunter,1393,mystery,21.4,1989,862,7983734759912
28782,The Pale Daughter,1812,thriller,34.01,1989,718,5747987400809
28783,Whisper of Shadows,1231,thriller,30.67,2012,161,769-1-618-48746-7
28784,Archive of Daughters,151,children,30.54,1986,717,131-7-646-49445-7
28785,Mountain of Sparks,352,romance,26.04,1994,724,6425228855610
28786,The Crimson Empire,736,mystery,44.51,1998,828,7569405857774
28787,Archive of Wolfs,1071,poetry,21.78,1991,681,2302119079782
28788,Quiet Heir,946,thriller,24.0,2021,617,0667146672949
28789,The Endless Garden,25,thriller,20.8,1990,459,5510319724038
28790,The Distant Bone,1762,biography,12.61,1987,863,7666159378502
28791,The Quiet Wolf,946,cooking,30.15,2000,416,7221997648006
28792,Heir of Paths,590,history,24.91,2007,,5386704890459
28793,Broken Bone,1147,scifi,9.81,2021,765,5738654794241
28794,Bone of Paths,917,thriller,39.32,1982,182,5183982737239
28795,Pale Bone,946,thriller,13.7,1992,747,2422260905324
28796,Guest of Empires,824,cooking,36.11,1994,760,6304588689760
28797,The Silent Mountain,255,travel,39.41,1995,107,7960220241694
28798,Machine of Ghosts,1493,thriller,44.02,1994,356,5949891111328
28799,Guest of Winters,549,thriller,20.94,1992,513,2426040669037
28800,Endless Ocean,1875,fiction,13.07,2017,769,806-2-915-46855-3
28801,Path of Guests,1530,history,42.32,1986,168,2393129480189
28802,Frozen Mirror,1502,thriller,43.51,1989,278,2940570297557
28803,The Golden Heir,92,thriller,38.12,2019,,4077622343851
28804,Quiet Machine,1274,mystery,20.52,1985,440,5760908353154
28805,Sudden Winter,1724,fiction,42.27,1997,89,2730652889363
28806,Machine of Kingdoms,1296,thriller,5.86,2018,655,223-1-942-75192-0
28807,The Fading Mountain,946,thriller,16.58,2013,252,9224182500629
28808,Archive of Winters,971,thriller,33.99,1990,608,6027031541360
28809,Quiet Empire,520,scifi,36.77,1981,,1214820345209
28810,Hunter of Whispers,279,thriller,27.66,2005,809,7804877780907
28811,Forgotten Ocean,1691,biography,41.06,2013,153,915-8-949-52954-9
28812,Machine of Shadows,1820,thriller,25.39,2007,796,246-2-872-37020-7
28813,Endless Garden,946,self-help,37.35,1999,899,8391892572978
28814,Ocean of Silences,703,cooking,6.91,2016,230,722-5-866-73766-8
28815,The Quiet Path,1962,thriller,46.83,2022,595,712-1-682-60750-3
28816,The Pale Heir,944,thriller,41.75,2001,595,2446006863359
28817,The Quiet River,223,romance,30.22,2004,310,9773838997919
28818,The Hollow Heir,703,science,5.11,1985,445,9829402106400
28819,Garden of Shadows,1495,fantasy,22.28,1986,687,8437113781976
28820,The Fading Garden,1982,cooking,46.43,1996,655,1607807815060
28821,Pale Mountain,1758,cooking,13.89,2017,405,1755618276414
28822,Endless Mirror,794,romance,29.93,2017,,413-4-166-76188-6
28823,Shadow of Machines,648,cooking,41.01,2004,368,828-1-550-31925-5
28824,Heir of Paths,1153,thriller,25.46,2015,604,558-3-726-86846-1
28825,The Broken Garden,1771,thriller,17.37,1995,144,0971044329402
28826,The Distant Silence,1661,thriller,5.86,1998,573,8881639920621
28827,Forgotten Guest,433,thriller,33.29,1986,584,7059074663235
28828,The Distant Ocean,68,thriller,41.01,2021,353,411-3-718-80329-4
28829,The Forgotten Mirror,1503,science,28.83,1981,568,0226866644564
28830,Ember of Oceans,832,thriller,44.24,1988,282,1063894205264
28831,The Last Heir,1012,history,22.28,1982,376,2993864413244
28832,The Frozen Path,52,thriller,24.53,2017,300,3620835057182
28833,The Last Bone,946,thriller,36.01,1984,649,0046887052028
28834,The Distant Shadow,1944,history,34.35,2010,334,2942833916430
28835,The Hidden Winter,423,thriller,40.25,2023,480,8366499958531
28836,The Pale Path,1157,scifi,33.82,1984,511,615-8-290-66000-9
28837,The Golden Kingdom,173,thriller,15.95,2009,414,1759615409350
28838,Hollow Bone,933,cooking,26.94,1994,105,3665442714398
28839,The Crimson Wolf,1272,cooking,12.43,1991,397,2364908738840
28840,Distant Ghost,1474,thriller,28.35,1980,116,269-5-060-38177-3
28841,Kingdom of Dreams,1764,cooking,15.05,2006,806,9520753402232
28842,Spark of Silences,443,biography,40.31,2000,216,7014639804895
28843,The Silent Garden,1607,scifi,45.6,2022,,920-9-124-79178-9
28844,Garden of Citys,337,fiction,22.01,2011,562,3269219091801
28845,Buried Bone,977,history,15.62,2012,666,2187042727033
28846,The Crimson Daughter,946,thriller,35.36,1981,823,8482664095951
28847,The Pale Bone,1854,thriller,16.3,1996,632,2243248486211
28848,The Broken Wolf,1284,fantasy,46.47,1990,661,7565887437525
28849,Sudden Dream,1450,biography,6.41,2016,494,180-6-586-88741-2
28850,Golden River,1785,science,39.6,2012,570,1258376863863
28851,The Hollow Spark,876,fiction,10.14,1980,351,9877552074103
28852,The Distant Heir,946,self-help,33.04,2021,621,7837977788546
28853,Quiet Empire,1600,thriller,29.16,1992,626,9615768051803
28854,Quiet Silence,323,thriller,39.2,2023,457,3390383458590
28855,The Golden City,946,thriller,29.42,1980,104,8499892850499
28856,Forgotten Silence,592,scifi,23.59,1999,,2344097788618
28857,Path of Sparks,1984,thriller,29.42,2000,478,3720504598575
28858,The Sudden Throne,1188,thriller,41.78,2016,372,2434660988519
28859,Hunter of Mountains,1970,romance,37.15,2013,,074-3-556-80181-6
28860,Hunter of Kingdoms,1725,thriller,27.23,2008,528,8082541089502
28861,Golden Shadow,849,self-help,10.93,1986,582,895-0-823-50055-7
28862,The Sudden Winter,900,thriller,33.15,1981,,2567511237604
28863,Frozen Path,946,thriller,15.63,2006,714,5355351783956
28864,Fading Whisper,592,reference,35.32,2017,374,6755339089873
28865,Kingdom of Citys,946,cooking,34.96,1984,712,7973240684791
28866,Quiet Winter,958,poetry,44.91,1981,464,424-7-647-91618-1
28867,Silent Hunter,1866,cooking,37.18,1997,414,015-0-171-05420-4
28868,Bone of Machines,948,fiction,36.71,2015,,3398433380648
28869,Golden Throne,807,fiction,20.21,2010,612,6159373729654
28870,Frozen Hunter,920,thriller,49.11,1998,594,528-2-804-73598-5
28871,Buried Ghost,1351,history,16.5,1982,,842-0-631-56161-1
28872,Pale River,284,cooking,11.32,2021,511,029-3-633-06191-9
28873,Empire of Heirs,101,thriller,37.66,2019,278,5124747493826
28874,Silent City,1801,travel,28.81,1983,581,8205239150521
28875,Hollow Dream,1304,thriller,19.96,1984,156,9997207849213
28876,Hidden Ocean,818,travel,34.21,1992,714,085-5-204-29268-1
28877,Buried Hunter,597,thriller,48.42,1991,149,4031665653100
28878,The Silent Wolf,1,self-help,21.95,1995,,377-1-788-11170-8
28879,The Hidden Hunter,946,history,49.1,2007,759,539-0-097-86816-6
28880,Last Mirror,712,thriller,30.26,1993,485,550-3-636-90721-0
28881,Crimson River,636,children,42.11,1988,260,5798040187520
28882,Frozen Daughter,512,thriller,33.27,1988,537,5860067930378
28883,The Sudden Mountain,946,fiction,25.63,2021,794,5821782569585
28884,Pale Garden,276,fiction,40.48,1987,737,390-8-582-61137-7
28885,The Hidden Spark,801,history,42.17,1990,94,7467396825890
28886,The Forgotten Garden,1320,mystery,47.88,2019,618,0157122401204
28887,Pale Wolf,1025,fantasy,45.27,1981,,7848055807429
28888,Endless Throne,139,thriller,32.6,1982,,180-0-407-98624-3
28889,The Forgotten Empire,493,biography,41.42,2003,598,9266233787057
28890,Last Shadow,946,biography,10.18,2007,462,952-7-130-77606-3
28891,Silent Winter,896,travel,28.25,2007,464,292-2-528-93863-0
28892,City of Dreams,946,biography,14.21,1990,135,2197895758803
28893,Golden Wolf,946,thriller,15.46,1984,428,719-9-232-58661-1
28894,Fading Heir,978,thriller,30.09,2018,482,3795725748724
28895,Sudden Guest,717,romance,13.5,2010,294,4088230515352
28896,The Hidden Guest,1522,mystery,27.25,1985,687,6365909454284
28897,Ghost of Whispers,1994,cooking,17.25,1987,,6184761734302
28898,Archive of Guests,813,thriller,23.86,2019,664,321-4-541-45980-1
28899,Frozen Whisper,1100,fantasy,41.55,1985,739,8578390542917
28900,Distant Shadow,1752,thriller,6.38,1989,647,0415189685010
28901,Endless Wolf,946,mystery,41.99,2004,827,4155583642600
28902,Hollow Throne,946,thriller,29.72,1992,573,877-0-302-14637-0
28903,Silence of Guests,1137,thriller,6.06,2023,467,493-1-755-20952-8
28904,Sudden Bone,1823,thriller,39.04,2018,390,0422962390005
28905,The Endless Wolf,836,mystery,11.47,2000,113,729-9-795-19606-3
28906,Bone of Rivers,366,thriller,39.48,1989,403,2778014524549
28907,The Endless River,946,thriller,9.33,1985,536,218-3-665-28684-5
28908,Machine of Gardens,6,thriller,25.78,2006,681,021-0-880-08203-2
28909,Throne of Machines,1514,thriller,45.26,1989,,865-1-496-01858-5
28910,Hidden Kingdom,946,scifi,5.02,1995,308,5864506378476
28911,The Broken Wolf,1754,fantasy,16.6,2002,,584-3-608-30322-9
28912,Mirror of Thrones,54,travel,20.02,1994,811,921-3-090-66833-8
28913,The Pale Archive,1894,children,18.27,2024,119,649-6-224-55429-3
28914,The Last Mountain,1525,thriller,49.96,1988,,8287189874164
28915,The Distant Heir,1845,self-help,11.38,1991,,9214260086368
28916,Frozen Archive,946,thriller,41.8,1989,853,0877481838577
28917,The Buried Bone,1095,thriller,29.87,2008,136,0301828229409
28918,The Endless Mirror,946,self-help,32.71,2018,159,822-0-373-54160-5
28919,The Frozen Empire,1332,science,31.4,2000,728,8717325210481
28920,Sudden River,1058,travel,43.1,1987,668,8485570603007
28921,Kingdom of Mirrors,358,fiction,28.7,2014,,398-2-162-58642-3
28922,Last Dream,377,mystery,36.97,2001,,926-3-203-59994-7
28923,The Crimson Mirror,486,thriller,38.96,1990,402,8160179129468
28924,Endless River,1734,cooking,34.63,1994,762,839-7-638-28427-9
28925,Mirror of Mountains,271,thriller,24.73,1993,616,094-9-292-47709-9
28926,Empire of Shadows,1070,travel,36.71,1991,482,911-7-791-11550-5
28927,Shadow of Shadows,266,poetry,42.91,2004,762,333-3-890-12639-2
28928,The Hollow Archive,946,fiction,37.12,2016,99,2585647170188
28929,Sudden Ocean,1292,thriller,26.03,2011,182,2288027010052
28930,The Quiet Ocean,1315,travel,37.19,1992,672,2031210003804
28931,Heir of Rivers,502,self-help,46.44,2003,355,023-4-709-25067-7
28932,The Frozen Archive,1977,thriller,33.31,1997,,3548466179735
28933,Silent Wolf,402,thriller,18.85,1983,182,3927599887615
28934,Silent Wolf,1139,history,11.44,2010,737,7141215539957
28935,The Crimson Heir,667,poetry,44.3,1990,253,650-5-856-79730-8
28936,The Endless Silence,947,thriller,36.54,2012,103,4213692912559
28937,Path of Mountains,1725,mystery,47.58,1988,122,141-3-163-12184-0
28938,Crimson Daughter,1695,travel,46.64,1992,536,7955561429414
28939,Hidden Empire,946,thriller,22.95,2001,530,127-7-169-18529-4
28940,Machine of Citys,1603,fantasy,17.5,1983,189,0756953139215
28941,Last Machine,669,self-help,5.13,2000,363,935-1-083-90943-2
28942,Distant Mirror,1712,thriller,14.82,2020,757,896-2-687-62860-5
28943,Machine of Winters,859,fantasy,21.94,1981,640,3189735291964
28944,Shadow of Oceans,225,thriller,45.77,2005,724,3298552690955
28945,Sudden Archive,430,mystery,46.56,2023,736,637-8-521-89003-1
28946,Last Empire,383,reference,30.88,2018,642,946-8-054-30845-4
28947,Ocean of Machines,1270,thriller,38.69,1984,521,5738385909733
28948,Hidden Heir,672,children,25.98,2017,664,136-6-905-69127-4
28949,The Hidden Wolf,504,biography,17.7,1980,152,5134311036582
28950,The Silent Bone,1896,science,12.94,1988,436,8047359967431
28951,Distant Kingdom,1410,travel,46.44,2020,358,239-6-275-73907-6
28952,Distant Throne,946,thriller,45.09,1997,441,0940798138583
28953,Pale Ocean,468,poetry,5.33,1981,599,4094805179212
28954,Mountain of Guests,946,children,41.3,2006,232,4735709978785
28955,The Sudden Bone,778,thriller,24.37,1996,842,1924522537290
28956,Quiet Shadow,1220,thriller,32.15,2014,612,870-9-282-80229-3
28957,Broken Machine,946,travel,38.58,1986,330,9989141065925
28958,The Crimson Bone,1174,thriller,29.86,1991,151,0057161381688
28959,The Fading Wolf,1181,mystery,39.23,1992,237,2171784684902
28960,Crimson Mountain,1150,mystery,14.45,2015,690,3783559829159
28961,Guest of Sparks,1290,scifi,30.1,2011,591,7219973729517
28962,The Broken Whisper,946,scifi,27.79,1984,113,2836575444859
28963,The Fading Machine,957,scifi,20.39,1988,,5240036047517
28964,Hunter of Shadows,629,fantasy,32.8,1982,692,4314019572458
28965,Guest of Sparks,1924,romance,11.95,1982,446,9149567175957
28966,Hidden Dream,628,romance,26.38,2011,829,6473119234868
28967,Winter of Daughters,946,thriller,16.14,2013,644,379-0-813-41481-7
28968,Buried Heir,1158,thriller,16.01,2003,378,8196669403967
28969,The Endless Silence,734,thriller,31.4,2012,473,8213476965033
28970,Hidden Hunter,946,thriller,29.18,1986,430,6166308255776
28971,The Silent Archive,1272,mystery,20.31,2009,760,2865542846444
28972,Heir of Machines,1163,thriller,8.21,1982,345,0070233388830
28973,Empire of Daughters,478,scifi,9.16,2005,432,4587083898027
28974,Machine of Whispers,321,history,15.35,2013,684,3464123940349
28975,Wolf of Hunters,1451,children,13.54,1981,753,7460363226362
28976,Archive of Sparks,436,travel,37.78,1986,697,289-1-939-92624-3
28977,Distant Mirror,761,history,9.1,2019,102,740-5-926-01151-1
28978,Garden of Empires,1266,cooking,22.91,2010,386,226-1-458-75239-9
28979,Wolf of Empires,801,scifi,7.52,2004,787,125-0-365-23814-7
28980,Garden of Empires,1644,history,17.96,2011,400,712-7-623-87872-3
28981,Silent Whisper,1710,thriller,48.34,2015,,3419706284504
28982,Buried City,1882,thriller,22.34,1981,597,3671104866968
28983,The Broken Kingdom,253,thriller,46.2,2000,653,457-3-360-81937-9
28984,Empire of Gardens,946,thriller,17.72,1990,459,9295893676604
28985,The Broken Throne,1993,fiction,16.99,1995,250,7291196760443
28986,The Hollow Winter,536,self-help,42.13,2020,350,453-8-130-55794-4
28987,The Crimson Daughter,946,thriller,9.74,1997,,231-2-199-38957-9
28988,Archive of Heirs,1460,thriller,38.18,1993,102,2641804122938
28989,The Pale Garden,1102,history,30.86,2007,382,717-0-677-20229-3
28990,The Golden Mirror,1679,thriller,13.17,1997,251,1200596491257
28991,Hunter of Dreams,841,fantasy,8.5,2016,616,389-4-091-72495-3
28992,Guest of Bones,39,thriller,9.08,1994,223,1270255671347
28993,Frozen Daughter,156,science,27.84,1991,567,0868021803548
28994,Ember of Citys,1442,thriller,7.78,2009,181,5300679516584
28995,Hidden Daughter,25,thriller,9.77,2017,782,6926016884664
28996,Spark of Hunters,998,thriller,25.03,1983,727,130-7-543-79311-6
28997,The Frozen Throne,850,cooking,34.12,2009,852,8893422764330
28998,Endless Ember,684,poetry,8.54,1995,151,699-5-553-46594-4
28999,Ghost of Wolfs,702,romance,23.26,2015,293,1829557206413
29000,Dream of Whispers,1067,cooking,22.65,2011,247,3127053394332
29001,Distant Ember,473,science,32.51,2004,470,477-8-096-48697-5
29002,Whisper of Daughters,159,self-help,33.65,2009,360,4641680935108
29003,Broken Kingdom,1397,children,42.85,2009,462,184-8-806-56415-9
29004,The Distant Mirror,1919,scifi,29.07,1990,306,966-2-990-89763-8
29005,Forgotten Guest,946,cooking,18.06,2022,237,860-1-972-12935-5
29006,The Broken Ghost,1027,thriller,30.0,1989,861,2827817428122
29007,Wolf of Rivers,619,thriller,44.19,1994,141,8756105503270
29008,Kingdom of Mirrors,1365,thriller,31.33,2005,109,4469848681703
29009,Garden of Dreams,467,biography,14.72,2008,779,6284532670462
29010,Throne of Gardens,1451,thriller,48.65,1986,747,843-6-835-80010-4
29011,The Endless Machine,946,thriller,25.23,2012,602,683-1-158-77120-2
29012,The Broken Heir,691,thriller,44.62,2015,267,8000085326593
29013,Ghost of Dreams,883,cooking,22.06,1982,421,4210282628583
29014,Wolf of Dreams,542,thriller,34.86,2005,125,850-3-883-77599-2
29015,The Hollow Ghost,1719,self-help,43.26,1988,515,6804757108041
29016,Endless Empire,1885,poetry,35.01,1999,346,442-9-069-75331-6
29017,Sudden City,1784,thriller,14.57,2015,808,841-0-603-39149-3
29018,The Hollow Whisper,873,thriller,34.38,2008,570,281-1-072-98611-1
29019,Golden River,691,thriller,37.53,2000,344,485-7-867-19816-5
29020,Crimson Garden,946,thriller,28.79,1996,768,3596680461568
29021,Daughter of Mountains,476,thriller,46.6,2007,610,162-6-553-15960-0
29022,The Hollow Silence,3,fantasy,28.19,2019,344,505-0-032-01272-3
29023,Dream of Heirs,1309,poetry,47.33,2022,554,558-1-158-13928-0
29024,The Silent Winter,1154,thriller,9.36,2001,132,319-0-234-77173-3
29025,The Silent Kingdom,1805,thriller,27.04,2023,494,7352198728523
29026,Archive of Thrones,278,thriller,22.39,2010,655,8973975004527
29027,Pale Garden,513,history,45.76,2003,199,1388314364961
29028,Crimson Whisper,654,thriller,9.28,2015,480,5373555123937
29029,Frozen Whisper,239,thriller,20.76,2006,106,1630969654778
29030,Empire of Wolfs,1904,cooking,36.99,2017,143,871-8-935-92146-3
29031,The Endless Path,1158,thriller,36.25,2024,238,8389974396729
29032,Frozen Shadow,821,thriller,49.61,1989,409,6962742698240
29033,The Sudden Path,946,thriller,37.99,1992,463,8552640605257
29034,Mountain of Dreams,946,history,41.21,2013,610,7440478118426
29035,The Pale Silence,296,fiction,5.23,1990,740,562-6-265-67281-3
29036,Forgotten Kingdom,1883,scifi,7.11,2017,869,1944776467884
29037,Spark of Hunters,946,mystery,26.78,1990,303,727-5-492-62647-2
